"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"875",5,23,2,50000,0.411075,0.9608,0.395318,0.206595,1.319323,0.192473,1.201193,0.642004,0,1.773429,"conf_6"
"876",30,23,2,500,3.758738,3.574442,3.66756,4.659814,4.350903,4.815077,4.016575,4.615205,5.25786,4.963939,"conf_6"
"877",30,23,2,2000,3.758738,3.574442,3.66756,4.659814,4.350903,4.377553,4.016575,4.615205,5.25786,4.963939,"conf_6"
"878",30,23,2,5000,3.758738,3.574442,3.66756,4.659814,4.063375,4.377553,3.874336,4.124077,2.585319,4.963939,"conf_6"
"879",30,23,2,10000,3.758738,3.574442,3.254815,3.534616,4.063375,4.377553,3.874336,4.124077,0.447602,4.963939,"conf_6"
"880",30,23,2,50000,3.758738,3.574442,3.254815,3.534616,3.313881,4.006556,3.300521,3.233435,0.447602,3.884204,"conf_6"
"881",5,24,2,500,26.889364,29.846471,45.677577,34.882661,31.746318,27.548061,41.804753,37.554767,39.512044,20.030172,"conf_6"
"882",5,24,2,2000,22.175175,29.846471,39.426735,34.882661,31.641571,27.547099,34.306784,27.533957,19.383197,20.02986,"conf_6"
"883",5,24,2,5000,22.175175,29.846471,32.363795,19.945915,31.641571,27.547099,34.306784,27.533957,19.383194,20.02986,"conf_6"
"884",5,24,2,10000,22.175175,24.806134,28.616571,18.478828,31.641571,27.547099,34.306784,27.533957,19.383194,20.02986,"conf_6"
"885",5,24,2,50000,22.175175,24.806134,2.602308,17.397628,21.372167,27.547099,27.608337,16.546549,19.383194,20.02986,"conf_6"
"886",30,24,2,500,333.622883,346.173894,363.681831,381.060487,366.029516,351.708818,330.658856,336.296735,360.673192,439.855892,"conf_6"
"887",30,24,2,2000,143.688586,346.173894,160.449937,190.023708,173.249196,348.838408,156.186892,336.296735,360.673192,438.178306,"conf_6"
"888",30,24,2,5000,135.810295,202.822335,155.795856,178.913982,165.059272,345.580222,154.063859,336.296735,360.673192,428.613671,"conf_6"
"889",30,24,2,10000,135.807527,150.538555,155.794577,178.906886,165.054992,344.850584,154.062381,336.296735,360.673192,413.95814,"conf_6"
"890",30,24,2,50000,135.807527,150.538453,155.794577,178.906886,165.054992,136.416009,154.062381,324.663077,330.056762,178.693837,"conf_6"
"891",30,3,2,500,361.40133,386.208488,315.433274,359.327148,371.24205,323.287929,321.376882,367.185835,330.877181,414.711024,"conf_6"
"892",30,3,2,2000,297.791297,168.629571,139.67858,127.502649,200.565186,86.210478,314.167815,179.927556,136.239372,186.211584,"conf_6"
"893",30,3,2,5000,247.328778,168.147658,135.313872,124.369371,199.985736,85.569864,206.468484,175.111783,135.3138,183.075776,"conf_6"
"894",30,3,2,10000,137.30376,168.147078,135.313815,124.369295,199.985728,85.566307,110.44012,175.111719,135.313693,183.071561,"conf_6"
"895",30,3,2,50000,137.303575,168.147078,135.313815,124.369295,199.985728,85.566307,110.440117,175.111719,135.313693,183.071561,"conf_6"
"896",5,3,2,500,9.969323,16.917578,15.067936,21.88939,37.006089,14.291986,17.912983,30.846983,9.970167,3.980009,"conf_6"
"897",5,3,2,2000,9.94958,16.914284,14.924351,21.888993,20.894095,13.929412,17.909223,30.843635,9.94958,3.979831,"conf_6"
"898",5,3,2,5000,9.94958,16.914284,14.924351,21.888993,20.894095,13.929412,17.909223,30.843635,9.94958,3.979831,"conf_6"
"899",5,3,2,10000,9.94958,16.905755,14.924351,17.573151,20.894095,13.929412,17.909223,30.843635,9.94958,3.979831,"conf_6"
"900",5,3,2,50000,9.94958,10.94454,14.924351,2.984877,20.894095,10.94454,17.909223,30.843635,9.94958,3.979831,"conf_6"
"901",5,4,2,500,32.055341,83.92773,24.584843,22.88406,17.431832,39.8238,38.928606,21.897632,21.889395,12.935754,"conf_6"
"902",5,4,2,2000,32.055341,28.335611,16.570491,22.883952,16.914284,39.798073,38.928606,21.889034,21.888993,12.934453,"conf_6"
"903",5,4,2,5000,22.369445,7.959662,15.91931,22.883952,16.914284,39.798073,19.428376,21.889034,21.888993,12.934453,"conf_6"
"904",5,4,2,10000,14.924351,7.959662,15.91931,22.883952,16.914284,24.873865,3.979836,21.889034,21.888993,12.934453,"conf_6"
"905",5,4,2,50000,14.924351,7.959662,15.91931,22.883952,10.94454,24.873865,3.979836,21.889034,6.964708,12.934453,"conf_6"
"906",30,4,2,500,444.501985,363.502647,415.313849,380.314604,399.788826,499.515426,316.199283,338.971922,401.418867,441.925521,"conf_6"
"907",30,4,2,2000,251.972085,141.688729,260.808301,254.037257,289.080961,300.793578,134.383528,174.724423,221.769665,259.72665,"conf_6"
"908",30,4,2,5000,250.727662,138.29866,259.681298,232.829616,288.535424,300.474152,122.467843,173.121852,212.060275,256.698435,"conf_6"
"909",30,4,2,10000,250.727023,138.298509,259.681294,232.818782,288.535421,300.474152,122.379504,173.121842,211.924911,256.696918,"conf_6"
"910",30,4,2,50000,250.727023,138.298509,259.681294,232.818782,288.535421,300.474152,122.379504,173.121842,211.924911,256.696918,"conf_6"
"911",5,5,2,500,7.165987,10.983482,5.028439,14.010136,9.517084,11.762417,10.103738,15.527242,8.632178,16.860581,"conf_6"
"912",5,5,2,2000,3.573547,9.433498,4.709075,13.641804,2.660679,6.946299,5.391633,7.871197,5.299499,16.816091,"conf_6"
"913",5,5,2,5000,3.532521,5.441407,4.708606,1.623167,2.648361,6.665039,3.005527,7.636657,1.280802,9.345546,"conf_6"
"914",5,5,2,10000,0.185307,5.40822,4.708585,1.556919,2.568996,6.661513,2.998715,7.611617,1.266791,8.497305,"conf_6"
"915",5,5,2,50000,0,1.8e-05,3.53432,6.7e-05,0.000129,0.080766,0.001437,7.137177,0.066187,4.829333,"conf_6"
"916",30,5,2,500,184.932352,206.761141,220.116648,220.389508,224.547142,226.234331,233.47865,191.372921,210.919158,236.324046,"conf_6"
"917",30,5,2,2000,85.416539,123.606853,111.361437,85.169127,110.708402,135.316478,107.909936,107.376088,114.170018,101.969855,"conf_6"
"918",30,5,2,5000,81.213188,105.925431,90.714682,77.473733,74.853996,132.60461,76.907609,96.066166,95.168535,97.173479,"conf_6"
"919",30,5,2,10000,79.365195,105.133854,90.301584,74.937997,73.097181,128.427863,75.089846,92.219671,91.53397,97.157554,"conf_6"
"920",30,5,2,50000,75.517258,99.100693,90.202395,74.823313,72.178459,126.936176,70.843997,91.995991,91.311452,96.503684,"conf_6"
"921",5,6,2,500,0.02445,0.040755,0.009043,0.026228,0.140542,0.074428,0.003834,0.015549,0.011799,0.001979,"conf_6"
"922",5,6,2,2000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"923",5,6,2,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"924",5,6,2,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"925",5,6,2,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"926",30,6,2,500,204.859398,108.753419,221.162227,213.255371,308.90655,261.206574,206.49529,208.861402,217.372273,195.403525,"conf_6"
"927",30,6,2,2000,16.743008,5.271986,42.09899,23.536881,23.08163,17.737991,11.452179,12.580526,30.146015,7.884063,"conf_6"
"928",30,6,2,5000,1.234641,0.092486,3.696693,2.622956,1.259191,1.081995,0.175014,0.088614,2.13753,0.299076,"conf_6"
"929",30,6,2,10000,0.044772,0.002349,0.1149,0.092225,0.060266,0.079653,0.006061,0.002586,0.042472,0.022306,"conf_6"
"930",30,6,2,50000,0.000224,1e-05,0.000209,0.000273,5.7e-05,0.000647,7.2e-05,1.5e-05,1.9e-05,0.000161,"conf_6"
"931",5,7,2,500,0.661593,0.986275,0.130553,0.030656,0.986275,0.729676,0.986275,0.986275,3.032691,0.729676,"conf_6"
"932",5,7,2,2000,0.661593,0.986275,0.130553,0.030656,0.986275,0.729676,0.986275,0.986275,3.032691,0.729676,"conf_6"
"933",5,7,2,5000,0.661593,0.986275,0.130553,0.030656,0.986275,0.729676,0.986275,0.986275,3.032691,0.729676,"conf_6"
"934",5,7,2,10000,0.661593,0.986275,0.130553,0.030656,0.986275,0.729676,0.986275,0.986275,3.032691,0.729676,"conf_6"
"935",5,7,2,50000,0.661593,0.986275,0.130553,0.009954,0.986275,0.661593,0.986275,0.130553,0.555638,0.729676,"conf_6"
"936",30,7,2,500,81.040416,69.823158,66.012879,42.36184,68.654909,68.125173,75.115596,56.272037,59.335948,77.768691,"conf_6"
"937",30,7,2,2000,21.957071,36.20229,18.948209,17.591637,30.114398,13.920868,31.648415,14.484638,17.245572,23.297434,"conf_6"
"938",30,7,2,5000,21.957071,36.20229,18.948209,17.591637,30.114398,13.920868,31.648415,14.484638,17.245572,23.297434,"conf_6"
"939",30,7,2,10000,21.957071,36.20229,18.948209,17.591637,30.114398,13.920868,31.648415,14.484638,17.245572,23.297434,"conf_6"
"940",30,7,2,50000,21.957071,36.20229,18.948209,17.591637,30.114398,13.920868,31.648415,14.484638,17.245572,23.297434,"conf_6"
"941",5,8,2,500,1.871424,0.877739,3.96637,0.404608,2.990341,64.733511,5.150895,1.403279,2.540093,100.443941,"conf_6"
"942",5,8,2,2000,0,0,4e-06,0,0,0.003183,0.898818,0,0,0.040019,"conf_6"
"943",5,8,2,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"944",5,8,2,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"945",5,8,2,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"946",30,8,2,500,1167.178532,3061.739335,1622.622836,1450.190674,1974.360648,1359.239811,2474.375982,1637.294888,2164.839885,2651.168558,"conf_6"
"947",30,8,2,2000,82.906252,29.118674,97.298442,111.03732,29.860312,82.979087,131.413481,79.78402,46.192883,88.166345,"conf_6"
"948",30,8,2,5000,26.106935,25.254852,19.490805,28.741241,27.05558,78.362856,78.406106,26.80286,26.133339,76.943719,"conf_6"
"949",30,8,2,10000,21.272186,20.864476,14.900169,25.096971,22.4464,72.5664,71.86983,21.143792,21.315576,59.344322,"conf_6"
"950",30,8,2,50000,0,0,0,3.986624,0.020653,0,0,1e-06,8e-06,0,"conf_6"
"951",5,9,2,500,3.484054,0.367488,0.481113,0.681419,1.007386,0.536787,3.419432,1.229049,0.481583,1.061875,"conf_6"
"952",5,9,2,2000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"953",5,9,2,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"954",5,9,2,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"955",5,9,2,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"956",30,9,2,500,181.190504,172.660522,164.48716,193.841388,178.347608,109.027268,136.164081,111.862554,102.698389,240.923545,"conf_6"
"957",30,9,2,2000,24.227342,27.493933,23.568966,28.367381,26.499492,24.148382,40.236502,28.892033,29.312066,74.590235,"conf_6"
"958",30,9,2,5000,21.224702,24.948333,20.678779,25.232005,23.690571,20.844951,28.140772,26.66631,27.346122,72.638244,"conf_6"
"959",30,9,2,10000,16.874815,20.379158,16.289363,20.309163,19.372061,16.20624,23.646329,22.506829,23.163436,4.123412,"conf_6"
"960",30,9,2,50000,0,3.986624,0,3.986624,3.986624,0,3.986624,3.986624,3.986624,3.986624,"conf_6"
"961",5,1,5,500,0,1e-06,0,0,0,0,0,0,0,0,"conf_6"
"962",5,1,5,2000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"963",5,1,5,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"964",5,1,5,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"965",5,1,5,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"966",30,1,5,500,2.615926,5.575982,5.504899,3.637592,3.053176,5.280766,3.942795,4.526822,4.032638,6.060412,"conf_6"
"967",30,1,5,2000,0.000104,0.000459,0.000127,8e-05,0.00024,0.000109,0.000186,7.2e-05,0.000263,0.000378,"conf_6"
"968",30,1,5,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"969",30,1,5,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"970",30,1,5,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"971",30,10,5,500,163812.183202,128979.555876,280970.088324,160743.248203,100380.729917,135003.613,214975.253052,184312.585473,321677.248379,112987.380446,"conf_6"
"972",30,10,5,2000,34180.671428,11557.753936,26425.650603,20578.864994,12838.078754,21931.016698,53083.667516,16106.042631,15765.169487,20831.298085,"conf_6"
"973",30,10,5,5000,3471.388011,1303.27633,5743.834512,5815.087589,5154.483099,1946.982046,4778.628702,2955.53971,3989.484284,3138.802976,"conf_6"
"974",30,10,5,10000,420.221438,237.681744,543.193877,364.820428,803.840999,379.241031,734.401419,89.595005,593.965537,447.421714,"conf_6"
"975",30,10,5,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"976",5,10,5,500,553.823232,326.035555,585.801154,117.552394,298.559957,346.326408,1631.99312,244.582605,1149.103291,555.060029,"conf_6"
"977",5,10,5,2000,0,0.003649,0,0,0,0,0,0,1e-05,4e-06,"conf_6"
"978",5,10,5,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"979",5,10,5,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"980",5,10,5,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"981",30,11,5,500,186.73004,165.937934,206.303697,172.709808,175.12358,192.514238,189.351538,188.139635,232.919724,202.7812,"conf_6"
"982",30,11,5,2000,181.344818,161.411824,202.283661,170.085427,170.556858,188.225545,186.972769,185.5339,222.548419,199.425433,"conf_6"
"983",30,11,5,5000,92.123589,87.359562,92.771242,70.093913,75.437781,59.114525,87.835873,100.943428,86.448511,118.559895,"conf_6"
"984",30,11,5,10000,38.941876,23.067108,25.291118,27.346493,18.805275,19.837239,22.012699,21.3918,15.196614,30.68236,"conf_6"
"985",30,11,5,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"986",5,11,5,500,33.436505,27.001978,35.091568,23.774917,36.658578,17.166402,35.845072,14.132742,21.465582,29.360448,"conf_6"
"987",5,11,5,2000,0.717621,2.559455,4.6e-05,2.1e-05,0.202956,0.009774,0.549235,0.591161,7.2e-05,0.000477,"conf_6"
"988",5,11,5,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"989",5,11,5,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"990",5,11,5,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"991",5,12,5,500,2.893787,3.769167,1.89761,0.498638,0.474524,2.139106,0.137125,7.734941,0.5057,0.351937,"conf_6"
"992",5,12,5,2000,0,0,0,3e-06,2e-06,1e-06,0,0.002269,3e-05,4e-06,"conf_6"
"993",5,12,5,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"994",5,12,5,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"995",5,12,5,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"996",30,12,5,500,6065699.449959,8617737.021714,6721270.666352,6206431.613458,5707750.756232,6484390.036619,7977433.118579,6868963.502855,5299491.741537,7552633.949898,"conf_6"
"997",30,12,5,2000,315.131784,223.154573,439.048238,255.793309,606.289685,322.823207,288.136195,299.102025,193.497137,573.754305,"conf_6"
"998",30,12,5,5000,1.138809,3.688662,0.011317,0.070081,2.505894,0.134693,2.430253,3.759931,0.246892,1.099338,"conf_6"
"999",30,12,5,10000,0.575276,2.04216,0.003322,0.013648,1.29008,0.040852,1.370722,1.983391,0.082114,0.518711,"conf_6"
"1000",30,12,5,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"1001",5,13,5,500,3.279802,15.733157,0.189303,0.093858,0.014223,0.506811,1.124489,0.10033,4.650667,8.00386,"conf_6"
"1002",5,13,5,2000,4.8e-05,0.000214,0.162501,0.085296,0.004696,0.013228,0.084123,0.062267,1.897949,0.000252,"conf_6"
"1003",5,13,5,5000,0,0,0,0,0.004696,0,0,0,0,0,"conf_6"
"1004",5,13,5,10000,0,0,0,0,0.004696,0,0,0,0,0,"conf_6"
"1005",5,13,5,50000,0,0,0,0,0.004696,0,0,0,0,0,"conf_6"
"1006",30,13,5,500,488.034243,464.509458,580.750125,690.345779,554.060557,550.874093,460.953618,538.228525,620.933663,610.371664,"conf_6"
"1007",30,13,5,2000,13.538062,45.488485,29.08729,12.151273,24.901299,30.097929,17.131,9.686002,20.33375,18.051385,"conf_6"
"1008",30,13,5,5000,6.596873,29.810448,18.313961,3.70365,16.909142,20.704855,10.435537,0.126679,3.642373,9.830321,"conf_6"
"1009",30,13,5,10000,6.59392,29.804203,18.311745,3.702558,16.903166,20.703226,10.434493,0.12342,3.639635,9.82613,"conf_6"
"1010",30,13,5,50000,6.59392,29.804203,6.6e-05,3.702558,16.903166,20.703226,10.434493,0.12342,3.639635,9.82613,"conf_6"
"1011",5,14,5,500,0.001005,0.004457,0.000384,0.002049,0.003337,0.00131,0.000797,0.000461,0.001536,0.001184,"conf_6"
"1012",5,14,5,2000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"1013",5,14,5,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"1014",5,14,5,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"1015",5,14,5,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"1016",30,14,5,500,5.893887,4.572423,5.678654,4.825623,5.455724,5.180143,6.458219,4.334521,3.837216,4.447679,"conf_6"
"1017",30,14,5,2000,0.016362,0.013888,0.021408,0.014517,0.013018,0.015706,0.021462,0.011402,0.020075,0.021091,"conf_6"
"1018",30,14,5,5000,0.000827,0.000985,0.000913,0.000608,0.00074,0.000984,0.001355,0.000869,0.00066,0.000779,"conf_6"
"1019",30,14,5,10000,9.3e-05,7.7e-05,7.1e-05,8.4e-05,5.6e-05,9.1e-05,9.6e-05,0.000105,8.6e-05,0.000112,"conf_6"
"1020",30,14,5,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"1021",5,15,5,500,5.974369,14.924384,12.934491,8.955707,23.035725,11.939504,8.954682,11.940343,11.941342,6.964742,"conf_6"
"1022",5,15,5,2000,5.969749,14.924351,12.934453,8.954621,23.035725,11.939478,8.954621,11.939494,11.939478,6.964708,"conf_6"
"1023",5,15,5,5000,5.969749,14.924351,12.934453,8.954621,15.91931,11.939478,8.954621,11.939494,11.939478,6.964708,"conf_6"
"1024",5,15,5,10000,5.969749,14.924351,12.934453,8.954621,15.91931,11.939478,8.954621,11.939494,11.939478,6.964708,"conf_6"
"1025",5,15,5,50000,5.969749,14.924351,12.934453,8.954621,15.91931,11.939478,8.954621,11.939494,11.939478,6.964708,"conf_6"
"1026",30,15,5,500,323.456653,320.700163,342.972815,355.315864,321.504339,317.127245,397.677218,342.2642,307.539948,297.272798,"conf_6"
"1027",30,15,5,2000,121.628558,265.672628,281.404449,117.545218,103.946473,111.297737,122.930614,91.259656,307.539948,92.968752,"conf_6"
"1028",30,15,5,5000,120.391242,259.622231,281.404449,105.472363,97.529264,89.652285,120.391517,90.542682,307.539948,87.56323,"conf_6"
"1029",30,15,5,10000,120.389489,74.621735,109.590213,105.465283,97.505685,89.546083,120.38953,90.541072,137.303546,87.55616,"conf_6"
"1030",30,15,5,50000,120.389489,74.621727,103.475388,105.465281,97.505685,89.546083,120.38953,90.541072,137.303543,87.55616,"conf_6"
"1031",5,16,5,500,2.076719,4.772156,0.272906,0.52982,3.433824,2.119069,3.30786,1.876093,0.432722,4.17493,"conf_6"
"1032",5,16,5,2000,2.000945,4.671057,0.240493,0.506194,3.410268,2.079578,3.197226,1.836845,0.425854,4.014729,"conf_6"
"1033",5,16,5,5000,2.000945,4.671057,0.240493,0.506194,3.410268,2.079578,3.197226,1.836845,0.425854,4.014729,"conf_6"
"1034",5,16,5,10000,2.000945,4.671057,0.240493,0.506194,3.410268,2.079578,3.197226,1.836845,0.425854,4.014729,"conf_6"
"1035",5,16,5,50000,2.000945,4.664838,0.240493,0.506194,3.410268,0.885294,3.197226,1.836845,0.425854,0.176992,"conf_6"
"1036",30,16,5,500,10.56351,11.356849,11.088832,11.667956,24.675736,18.102461,11.565534,9.018923,11.624551,10.980458,"conf_6"
"1037",30,16,5,2000,3.319776,3.41,4.086057,4.081754,12.104479,8.29651,3.286932,4.576165,4.337275,3.328908,"conf_6"
"1038",30,16,5,5000,3.0129,3.237378,3.759711,3.906461,11.4924,7.897849,3.113013,4.36248,4.125914,3.156099,"conf_6"
"1039",30,16,5,10000,3.011594,3.237204,3.758035,3.904564,11.482635,7.895045,3.112701,4.359917,4.124286,3.15584,"conf_6"
"1040",30,16,5,50000,3.011594,3.237203,3.758033,3.902538,11.475833,7.89488,3.1127,4.359887,4.121268,3.155839,"conf_6"
"1041",5,17,5,500,5.405279,4.839318,4.142253,5.907704,5.201004,6.263466,5.46644,1.277075,6.845121,6.301203,"conf_6"
"1042",5,17,5,2000,5.405278,4.839318,0.029388,5.907704,5.201003,2.040407,5.466138,1.277038,5.510288,6.301196,"conf_6"
"1043",5,17,5,5000,5.405278,4.839318,0.007754,5.907704,5.201003,2.040407,5.466138,1.277038,5.510288,6.301196,"conf_6"
"1044",5,17,5,10000,5.405278,4.839318,0.007754,5.907704,5.201003,2.040407,5.466138,1.277038,5.510288,6.301196,"conf_6"
"1045",5,17,5,50000,5.405278,4.839318,0.003646,5.907704,5.201003,2.040407,5.466138,1.277038,0.008582,6.301196,"conf_6"
"1046",30,17,5,500,9.121571,8.647032,5.930198,2.80244,10.256789,10.598504,8.153504,7.329435,11.179606,8.529093,"conf_6"
"1047",30,17,5,2000,4.859825,5.749883,3.443136,0.655295,6.049282,7.266841,5.145906,4.780028,11.179606,5.256591,"conf_6"
"1048",30,17,5,5000,4.786987,5.703548,3.358118,0.640523,5.958893,7.254535,4.956082,4.588064,11.179606,5.237317,"conf_6"
"1049",30,17,5,10000,4.771699,5.703534,3.322265,0.640518,5.929916,7.254531,4.729967,4.560951,11.179606,5.23731,"conf_6"
"1050",30,17,5,50000,4.762053,5.703534,3.316316,0.640518,5.913428,7.254531,4.646732,4.556509,7.323482,5.23731,"conf_6"
"1051",5,18,5,500,24.571031,14.065843,31.421353,21.308794,2.112151,28.142048,15.354498,0.288264,26.186473,22.173383,"conf_6"
"1052",5,18,5,2000,24.571029,14.065746,31.421353,21.30879,1.877779,24.921587,15.210574,0.282905,19.870089,16.248618,"conf_6"
"1053",5,18,5,5000,24.571029,14.065746,18.815349,21.30879,1.378267,24.921587,15.210574,0.282905,19.870089,0.497887,"conf_6"
"1054",5,18,5,10000,24.571029,14.065746,18.815349,21.30879,1.373629,24.921587,15.210574,0.282905,19.870089,0.497887,"conf_6"
"1055",5,18,5,50000,24.571029,0.243762,18.815349,21.30879,1.151591,13.502651,15.210574,0.253872,19.870089,0.497887,"conf_6"
"1056",30,18,5,500,36.757111,46.560192,44.757419,32.664003,40.107945,37.778552,32.798517,47.128192,40.5001,38.204043,"conf_6"
"1057",30,18,5,2000,24.647438,46.560192,44.757419,18.623502,25.766714,37.778552,20.102967,32.565214,40.5001,26.035583,"conf_6"
"1058",30,18,5,5000,23.607327,32.845563,29.639216,18.287702,24.777366,37.778552,19.183674,29.424853,28.397915,24.528251,"conf_6"
"1059",30,18,5,10000,23.362817,30.1875,25.763228,18.138382,24.543475,27.246637,19.065644,28.534639,23.014531,23.559706,"conf_6"
"1060",30,18,5,50000,23.253601,29.902515,25.355536,17.842815,24.526067,24.329231,18.99076,28.490881,23.014528,23.426229,"conf_6"
"1061",5,19,5,500,0.513407,2.330311,2.909271,2.059933,0.877022,0.344881,0.153319,1.972406,2.217156,0.102974,"conf_6"
"1062",5,19,5,2000,0.513407,1.207053,1.462061,1.752715,0.877022,0.047161,0.140056,0.979252,1.065587,0.102101,"conf_6"
"1063",5,19,5,5000,0.513407,0.747821,1.462061,0.055169,0.070686,0.047124,0.140056,0.218013,1.065587,0.102101,"conf_6"
"1064",5,19,5,10000,0.513407,0.439316,1.025946,0.055115,0.070686,0.047124,0.140056,0.161423,0.425732,0.102101,"conf_6"
"1065",5,19,5,50000,0.270971,0.439316,0.451163,0.055115,0.070686,0.047124,0.140056,0.161006,0.047704,0.102101,"conf_6"
"1066",30,19,5,500,6.529633,6.797918,6.069745,5.67984,4.990277,6.02558,5.943609,6.440811,5.464511,6.463571,"conf_6"
"1067",30,19,5,2000,5.972009,5.76519,6.069745,5.67984,4.990277,6.02558,5.943609,6.440811,5.464511,6.463571,"conf_6"
"1068",30,19,5,5000,5.972009,5.302876,5.562223,5.67984,4.990277,6.02558,5.943609,6.440811,5.146901,6.340308,"conf_6"
"1069",30,19,5,10000,5.972009,1.825833,5.562223,5.67984,4.990277,6.02558,5.943609,6.067005,5.146901,5.225695,"conf_6"
"1070",30,19,5,50000,5.33631,0.917287,5.562223,5.621747,4.66474,6.02558,5.943609,5.629411,5.146901,1.324936,"conf_6"
"1071",5,2,5,500,581.851115,683.259031,491.561829,293.420421,545.507511,357.251542,253.478893,218.811066,356.959227,482.518527,"conf_6"
"1072",5,2,5,2000,0,0,0,0,0,0,0,3e-06,0,0,"conf_6"
"1073",5,2,5,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"1074",5,2,5,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"1075",5,2,5,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"1076",30,2,5,500,359620.282077,293527.70655,320678.786509,326633.078961,259540.013465,144720.208719,488237.137692,359942.549684,283185.956928,224389.024807,"conf_6"
"1077",30,2,5,2000,39992.890521,21950.171041,32888.940019,31033.190696,42205.597021,25687.0146,59374.670643,52288.231392,25946.581295,31825.393304,"conf_6"
"1078",30,2,5,5000,5141.429786,6380.944204,8260.435207,7478.869328,5173.611254,4052.630198,4809.740322,6473.375688,4837.432139,2557.214224,"conf_6"
"1079",30,2,5,10000,749.18031,1384.0742,858.239546,1122.060732,742.549375,443.71864,551.001248,895.938214,868.914975,592.780381,"conf_6"
"1080",30,2,5,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"1081",5,20,5,500,2.329434,0.473759,1.855815,1.066129,0.671231,1.618917,0.829119,1.896046,2.290087,1.610281,"conf_6"
"1082",5,20,5,2000,2.329424,0.473753,1.855767,1.065967,0.671156,1.61889,0.82909,1.896042,2.290046,1.610132,"conf_6"
"1083",5,20,5,5000,2.329424,0.473753,1.855767,1.065967,0.671156,1.61889,0.82909,1.896042,2.290046,1.610132,"conf_6"
"1084",5,20,5,10000,2.329424,0.473753,1.855767,1.065967,0.671156,1.61889,0.82909,1.896042,2.290046,1.610132,"conf_6"
"1085",5,20,5,50000,1.144909,0.473753,1.855767,1.065967,0.671156,1.61889,0.82909,1.896042,2.290046,1.610132,"conf_6"
"1086",30,20,5,500,3.514636,3.132616,3.381983,3.224815,3.311082,3.427402,3.390651,3.388902,3.450797,3.522164,"conf_6"
"1087",30,20,5,2000,2.375027,1.923636,2.233033,3.224815,2.547883,1.859151,2.323897,1.937653,1.874368,2.096281,"conf_6"
"1088",30,20,5,5000,2.369287,1.921424,2.224319,2.627079,2.527223,1.849208,2.316471,1.928215,1.869026,2.092576,"conf_6"
"1089",30,20,5,10000,2.369287,1.921424,2.224317,2.217673,2.52717,1.849198,2.316471,1.928214,1.869026,2.092576,"conf_6"
"1090",30,20,5,50000,2.369287,1.921424,2.224317,2.217673,2.52717,1.849198,2.316471,1.928214,1.869026,2.092576,"conf_6"
"1091",5,21,5,500,3.169807,2.118635,3.169806,3.169827,3.169808,3.169806,3.169806,3.169806,3.169808,3.169806,"conf_6"
"1092",5,21,5,2000,3.169806,2.118635,3.169806,3.169806,3.169806,3.169806,3.169806,3.169806,3.169806,3.169806,"conf_6"
"1093",5,21,5,5000,3.169806,2.118635,3.169806,3.169806,3.169806,3.169806,3.169806,3.169806,3.169806,3.169806,"conf_6"
