"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","run.11","run.12","run.13","run.14","run.15","run.16","run.17","run.18","run.19","run.20","algid"
"132",30,21,1,2000,3.642368,3.644453,3.651368,3.656433,5.782377,3.653561,3.639432,5.782258,19.229567,3.645874,3.639477,3.641934,3.639081,19.19077,3.640023,3.639714,3.64215,3.640245,19.188436,5.781554,"conf_10"
"133",30,21,1,5000,3.637835,3.637835,3.637835,3.637835,5.781197,3.637835,3.637835,5.781197,19.186019,3.637835,3.637835,3.637835,3.637835,19.186019,3.637835,3.637835,3.637835,3.637835,19.186019,5.781197,"conf_10"
"134",30,21,1,10000,3.637835,3.637835,3.637835,3.637835,5.781197,3.637835,3.637835,5.781197,19.186019,3.637835,3.637835,3.637835,3.637835,5.42709,3.637835,3.637835,3.637835,3.637835,4.271011,5.781197,"conf_10"
"135",30,21,1,50000,3.637835,3.637835,3.637835,3.637835,5.781197,3.637835,3.637835,5.781197,19.186019,3.637835,3.637835,3.637835,3.637835,1.245256,3.637835,3.637835,3.637835,3.637835,3.637835,3.637835,"conf_10"
"136",5,21,1,500,1.245256,1.245257,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245257,1.245256,1.245256,1.245256,1.24526,1.245256,1.245256,1.245256,1.245256,"conf_10"
"137",5,21,1,2000,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,"conf_10"
"138",5,21,1,5000,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,"conf_10"
"139",5,21,1,10000,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,"conf_10"
"140",5,21,1,50000,1.245256,1.245256,1.245256,1.245256,0,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,"conf_10"
"141",5,22,1,500,30.082627,9.1e-05,0.000666,0.004082,30.082239,30.082217,0,0.002859,0.015728,2.8e-05,2.6e-05,0.00023,0.000173,0.000625,30.082232,0.001363,0.000335,0.040176,0.016732,0.000303,"conf_10"
"142",5,22,1,2000,0,0,0,0,24.627156,0.045972,0,0,0,0,0,0,0,0,30.082211,0,0,0,0,0,"conf_10"
"143",5,22,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_10"
"144",5,22,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_10"
"145",5,22,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_10"
"146",30,22,1,500,18.870258,20.377704,20.77657,21.683129,23.48354,20.76015,22.582628,23.293519,18.687615,22.21508,29.283758,21.056824,20.779472,21.853469,35.179929,20.241491,23.45637,18.853768,21.724131,23.039619,"conf_10"
"147",30,22,1,2000,14.585424,14.585089,14.585325,14.585,14.585191,14.585274,14.585514,14.585404,14.585061,14.585226,14.585093,14.58489,14.584898,14.584952,21.785362,14.5849,14.584972,14.584876,14.584912,14.584945,"conf_10"
"148",30,22,1,5000,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,21.779462,14.584842,14.584842,14.584842,14.584842,14.584842,"conf_10"
"149",30,22,1,10000,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,21.779462,14.584842,14.584842,14.584842,14.584842,14.584842,"conf_10"
"150",30,22,1,50000,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,"conf_10"
"151",5,23,1,500,2.916985,3.528948,2.854716,0.151062,3.610789,0.783661,1.248243,3.616935,2.783395,4.045582,2.170803,2.865183,4.071855,3.605146,0.585224,4.105103,2.013682,2.159828,1.401624,1.458091,"conf_10"
"152",5,23,1,2000,0.705871,2.411837,0.243806,0.129527,2.3935,0.765932,1.186944,3.171119,2.130103,2.810215,2.170803,0.154097,0.962677,0.151825,0.509674,0,0.130852,0.657282,1.059748,0.980964,"conf_10"
"153",5,23,1,5000,0.705754,1.58795,0.243806,0.129527,2.3935,0.765929,1.186944,1.338059,0.372316,2.320579,0.010258,0.154097,0.504634,0.151825,0.509674,0,0,0.657281,0.865482,0.980849,"conf_10"
"154",5,23,1,10000,0.705754,1.58795,0.243806,0.129527,0.505874,0.765929,1.186944,1.338039,0.368493,1.680916,0.006999,0.154097,0.481274,0.151825,0.509674,0,0,0.169358,0.450681,0.704071,"conf_10"
"155",5,23,1,50000,0.705754,0.762233,0.065058,0.045421,0.505874,0.765929,1.186944,0.55343,0.076916,0.405773,0.006999,0,0.105485,0.151825,0,0,0,0,0.180627,0,"conf_10"
"156",30,23,1,500,4.405005,4.35989,4.369104,4.785908,5.198925,4.841831,4.952313,5.052049,4.869915,4.3557,5.95285,4.817978,4.186185,5.03597,4.764693,5.651229,4.569396,5.098143,4.971603,5.263836,"conf_10"
"157",30,23,1,2000,4.405005,4.35989,4.369104,4.785908,0.437027,0.522177,4.952313,5.052049,4.869915,4.3557,3.310271,2.536857,1.61944,4.831594,1.928809,4.106448,4.385498,3.727765,4.043729,3.355001,"conf_10"
"158",30,23,1,5000,4.405005,4.35989,4.369104,4.661035,0.411601,0.474688,4.952313,4.419269,4.869915,0.744447,0.049864,0.095534,0.090265,0.096715,0.05503,0.049795,0.081189,0.187908,0.148849,0.109203,"conf_10"
"159",30,23,1,10000,3.113889,4.35989,2.797114,3.853172,0.4116,0.469373,4.952313,4.419269,4.348856,0.600863,0.048489,0.09519,0.090036,0.093203,0.054794,0.04921,0.080171,0.184675,0.146515,0.105637,"conf_10"
"160",30,23,1,50000,3.113889,3.587777,2.797114,3.853172,0.4116,0.469356,3.078226,1.289146,3.67499,0.600863,0.048489,0.069631,0.059123,0.090677,0.054794,0.048927,0.080171,0.05676,0.036722,0.05549,"conf_10"
"161",30,24,1,500,354.040609,341.160306,331.15166,342.87758,412.680117,401.154724,313.930177,371.226751,352.15659,388.131424,241.542318,292.787627,283.771609,308.136415,270.10191,291.746026,301.632061,274.228526,326.736436,324.314818,"conf_10"
"162",30,24,1,2000,354.040609,341.160306,331.15166,342.87758,412.680117,401.154724,313.930177,371.226751,160.731908,201.955099,151.455452,269.092308,221.897468,223.492367,215.465799,180.689926,212.674573,181.526087,240.284662,127.149626,"conf_10"
"163",30,24,1,5000,354.040609,341.160306,138.264746,342.87758,217.031681,202.431713,313.930177,371.226751,158.460854,196.45782,28.422003,93.924553,35.933602,61.513705,30.62191,62.822494,82.403753,45.396934,105.251867,113.024665,"conf_10"
"164",30,24,1,10000,354.040609,332.656721,126.868257,335.822819,209.829135,195.167843,313.930177,371.226751,158.458668,196.456834,28.394767,93.390644,35.748036,61.485105,30.571076,62.776348,82.403226,45.335492,105.246087,113.024362,"conf_10"
"165",30,24,1,50000,164.718899,311.587318,126.868251,306.093133,209.829125,195.167837,150.008502,304.468805,158.458668,196.456834,28.394767,61.927515,35.748036,61.485105,30.571076,43.016214,82.403226,45.335492,54.366339,42.027374,"conf_10"
"166",5,24,1,500,36.094743,17.355573,39.112079,48.590341,39.567515,37.516631,21.85364,20.260245,17.240589,8.544782,28.912875,29.933897,15.702239,25.172117,15.975138,15.994457,26.335197,9.511036,17.33977,7.737749,"conf_10"
"167",5,24,1,2000,27.536209,17.332074,28.435408,26.76824,28.522471,26.906173,21.71622,20.260245,17.170914,8.500765,28.577029,29.095196,13.129374,6.716387,1.882194,11.160438,22.954032,2.67039,5.762483,4.20796,"conf_10"
"168",5,24,1,5000,27.536209,12.253404,15.682919,12.497338,28.522471,26.906173,21.71622,20.260245,17.170914,8.500765,7.728517,12.178249,8.340034,3.212011,1.882194,11.160438,15.428273,2.67039,5.762483,4.20796,"conf_10"
"169",5,24,1,10000,8.953269,4.143653,8.593199,12.497338,28.522471,24.092654,21.089485,10.461236,14.911223,8.500765,7.728517,12.178249,8.34003,3.212011,1.882194,11.160438,10.456833,2.67039,4.45303,4.20796,"conf_10"
"170",5,24,1,50000,8.953269,4.143653,8.593199,4.594429,18.626984,9.789137,8.038556,8.840832,10.519432,7.614467,0.995171,1.662807,3.282866,1.368417,1.882194,3.148946,1.07228,2.67039,4.418871,4.20796,"conf_10"
"171",5,3,1,500,31.220459,51.737586,55.37349,46.76278,45.767904,30.843707,24.301059,26.863906,26.863834,37.302339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"172",5,3,1,2000,31.220459,51.737486,33.828344,15.91931,36.659791,30.843635,24.301059,25.960445,26.863824,37.302339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"173",5,3,1,5000,11.257743,24.07728,11.939478,15.91931,36.659791,28.877879,24.301059,13.929391,26.202289,12.934437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"174",5,3,1,10000,10.847626,3.979836,11.939478,15.91931,21.830108,19.375776,15.810122,13.929391,18.904191,12.934437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"175",5,3,1,50000,10.847626,3.979836,11.939478,15.5489,6.431899,14.854657,9.94958,12.477167,2.984877,12.020986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"176",30,3,1,500,329.237681,302.812448,347.466245,307.678324,354.246567,297.208403,266.553856,305.41031,348.020002,387.013256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"177",30,3,1,2000,116.413219,71.074972,104.933773,80.834887,147.206788,95.681486,81.704943,85.1424,156.309868,185.36144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"178",30,3,1,5000,115.414761,70.641896,104.470008,67.671702,146.258075,88.551109,80.591335,83.576336,147.252699,183.071296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"179",30,3,1,10000,115.414755,70.641896,104.47,67.657105,146.258063,88.551099,80.591334,83.576334,147.252672,183.07124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"180",30,3,1,50000,115.414755,70.641896,104.47,67.657105,146.258063,88.551099,80.591334,83.576334,147.252672,183.07124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"181",5,4,1,500,22.061353,45.767782,36.368797,21.889059,26.863861,17.909693,35.684652,15.919345,58.146398,18.914462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"182",5,4,1,2000,21.889054,44.46606,18.904182,21.889054,13.733461,17.909223,14.064721,15.91931,9.94958,18.904182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"183",5,4,1,5000,13.929412,21.501158,18.904182,21.889054,7.959667,17.909223,13.929412,15.91931,9.94958,18.904182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"184",5,4,1,10000,10.71602,9.94958,16.020229,21.889054,7.959667,15.752349,13.929412,15.91931,9.94958,18.582781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"185",5,4,1,50000,4.97479,9.94958,6.964708,6.964708,4.248959,13.401013,6.964708,15.73782,9.11004,18.582781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"186",30,4,1,500,427.526674,470.300161,550.038959,503.532946,424.982379,398.130822,378.302558,415.892107,391.758628,424.821694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"187",30,4,1,2000,233.276573,304.076263,420.012071,376.733016,185.15233,199.653699,378.302558,226.688592,205.786504,204.630496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"188",30,4,1,5000,232.819214,303.459038,419.866297,376.088896,167.187917,198.991509,378.302558,223.895887,204.960297,203.965066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"189",30,4,1,10000,232.81863,303.458897,419.866272,376.088879,167.152195,198.989266,202.972611,223.864018,204.960274,203.965023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"190",30,4,1,50000,232.81863,303.458897,419.866272,376.088879,167.152195,198.989266,202.970091,223.864018,204.960274,203.965023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"191",5,5,1,500,0,0,0,0,0,0,0,0,0,3.779618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"192",5,5,1,2000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"193",5,5,1,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"194",5,5,1,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"195",5,5,1,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"196",30,5,1,500,75.784961,125.348841,68.239791,131.974927,62.133167,84.969429,55.452253,72.779153,96.937834,87.462379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"197",30,5,1,2000,26.499729,50.16263,38.046223,55.485233,1.203575,44.732498,6.687135,23.327627,17.252084,35.486073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"198",30,5,1,5000,10.45964,12.667005,20.663024,31.221509,1.173701,12.855129,0,0,4.177899,24.082462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"199",30,5,1,10000,9.525093,2.006212,18.39135,20.823194,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"200",30,5,1,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"201",30,6,1,500,4217.981943,345.668177,432.554443,214.505951,6208.438196,251.820552,1928.778084,2105.802369,1397.635791,1907.702181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"202",30,6,1,2000,28.068623,22.891581,20.585944,23.189052,46.169457,6.240578,46.739861,12.500355,15.133537,89.637952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"203",30,6,1,5000,0.490118,1.552759,1.475266,1.751659,3.256142,0.060203,6.383455,1.11565,1.373693,11.539476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"204",30,6,1,10000,0.005368,0.081004,0.25454,0.043373,0.078325,0.001998,0.912594,0.045935,0.049896,0.368306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"205",30,6,1,50000,1.2e-05,0.000163,0.002532,1.2e-05,0.000272,1e-06,0.006985,7.9e-05,0.000117,0.00466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"206",5,6,1,500,0.01066,0.006146,0.002504,0.208848,0.013343,0.169211,0.001577,0.046123,0.001644,0.042524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"207",5,6,1,2000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"208",5,6,1,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"209",5,6,1,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"210",5,6,1,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"211",5,7,1,500,0.458413,1.833652,0.369611,0.684444,0.729934,1.833652,1.833652,0.458413,0.729934,1.38622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"212",5,7,1,2000,0.458413,0.458413,0.369611,0.01558,0.729934,0.458413,0.244499,0.458413,0.729934,0.473979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"213",5,7,1,5000,0.458413,0.458413,0.369611,0.01558,0.458413,0.458413,0.244499,0.458413,0.016337,0.473979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"214",5,7,1,10000,0.458413,0.458413,0.369611,0.01558,0.007299,0.458413,0.037689,0.458413,0.016337,0.473979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"215",5,7,1,50000,0,0,0.369611,0.01558,0.007299,0.018337,0.037689,0.018759,0.016337,0.013862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"216",30,7,1,500,53.489377,79.196945,67.914708,63.929333,136.264944,77.203839,109.476459,53.232809,94.046417,102.123471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"217",30,7,1,2000,13.794369,25.750315,16.533596,21.414199,44.109795,16.92336,13.141073,17.193984,27.715183,22.699088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"218",30,7,1,5000,13.794369,25.750315,16.533596,21.414199,44.109795,16.92336,13.141073,17.193984,27.715183,22.699088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"219",30,7,1,10000,13.794369,25.750315,16.533596,21.414199,44.109795,16.92336,13.141073,17.193984,27.715183,22.699088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"220",30,7,1,50000,13.794369,25.750315,16.533596,21.414199,44.109795,16.92336,13.141073,17.193984,27.715183,22.699088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"221",5,8,1,500,4.571258,2.429842,2.584666,1.065258,1.310461,4.723548,2.026477,3.481085,0.727652,1.760296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"222",5,8,1,2000,0.045169,0,0,0,0,3.930839,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"223",5,8,1,5000,0,0,0,0,0,3.930839,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"224",5,8,1,10000,0,0,0,0,0,3.930839,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"225",5,8,1,50000,0,0,0,0,0,3.930839,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"226",30,8,1,500,1000.727974,1268.350489,1538.95584,1754.036941,1226.844259,1083.83905,1023.775356,790.463253,997.970669,1150.452911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"227",30,8,1,2000,28.855117,4.008454,218.603908,211.595594,182.708251,30.392882,85.465245,88.365942,29.214528,90.020134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"228",30,8,1,5000,26.116698,0.069343,132.106617,25.738012,25.775422,24.808007,24.612832,27.499869,26.875368,77.655843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"229",30,8,1,10000,21.827938,0,26.758818,20.478863,21.232413,20.171409,19.549251,22.876545,22.739252,71.604534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"230",30,8,1,50000,9.6e-05,0,3.986639,0,0,0,0,0.005499,0.001948,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"231",5,9,1,500,0.357784,2.302056,0.50264,0.364966,0.414743,0.298016,0.418073,0.016222,0.125323,0.480981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"232",5,9,1,2000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"233",5,9,1,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"234",5,9,1,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"235",5,9,1,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"236",30,9,1,500,165.083509,127.42121,233.09783,105.656218,173.294423,196.678441,130.63938,171.766261,128.492557,93.567763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"237",30,9,1,2000,74.696232,26.54415,25.473192,26.445484,24.216251,27.179552,29.219933,28.799227,23.789392,27.83613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"238",30,9,1,5000,6.403369,23.064508,22.121133,22.819686,21.374833,23.052992,26.832776,25.697894,20.760842,24.402063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"239",30,9,1,10000,2.579529,18.645412,17.755855,18.548848,16.696102,18.47545,22.845526,21.179262,16.276629,20.09113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"240",30,9,1,50000,0,0,0,0,0,0,0.018693,6e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"241",5,1,3,500,1e-06,0,1e-06,0,0,1e-06,0,1e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"242",5,1,3,2000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"243",5,1,3,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"244",5,1,3,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"245",5,1,3,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"246",30,1,3,500,5.465459,6.699905,3.584888,7.596886,6.603875,5.242138,8.845742,9.779707,6.318427,6.41989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"247",30,1,3,2000,0.000399,0.000165,0.00021,0.000518,0.000167,0.000323,0.000225,0.000362,0.000241,0.000644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"248",30,1,3,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"249",30,1,3,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"250",30,1,3,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"251",5,10,3,500,57.385327,124.612906,6.038026,185.463898,26.574223,25.937336,18.852557,9.518033,138.791497,26.414157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"252",5,10,3,2000,1e-06,2e-06,0,3e-06,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"253",5,10,3,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"254",5,10,3,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"255",5,10,3,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"256",30,10,3,500,150829.232073,200169.96336,271648.129061,273277.477281,152256.794704,353642.292451,207248.555123,303799.586095,212407.682185,196147.90856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"257",30,10,3,2000,21764.137888,28754.338487,22506.470129,23779.530786,9468.453653,18196.184154,29399.89677,22617.777199,24072.680456,18145.658293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"258",30,10,3,5000,4213.860445,5927.826036,3085.569011,3733.968156,3231.071792,2926.442609,3744.916531,3658.327053,2394.625716,3502.723152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"259",30,10,3,10000,876.224328,562.572417,781.404193,1288.41598,640.231542,816.340108,547.247409,721.263652,658.725495,843.173549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"260",30,10,3,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"261",5,11,3,500,3.223099,5.560058,8.917235,6.505858,12.203327,8.64385,1.466372,17.234636,13.974813,20.74402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"262",5,11,3,2000,0.656092,0.809718,0.081102,0.000336,0.078969,0.16319,0.008237,0.52682,0.130078,0.003253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"263",5,11,3,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"264",5,11,3,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"265",5,11,3,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"266",30,11,3,500,187.074981,210.441787,187.548715,204.662382,188.461099,198.89075,220.168779,191.2169,166.395986,200.68705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"267",30,11,3,2000,184.288736,205.996178,184.18896,197.746998,186.213006,192.086433,214.685493,188.55661,162.399353,198.636469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"268",30,11,3,5000,115.26344,120.697894,78.148513,98.579359,98.333453,86.967153,102.948463,61.441526,65.388585,98.029907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"269",30,11,3,10000,17.879834,39.059236,19.836985,40.255429,25.404908,29.850795,28.139412,17.023082,17.114263,18.496002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"270",30,11,3,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"271",5,12,3,500,14.532319,14.211372,8.535584,5.031993,14.193654,12.123129,1.562722,7.183687,1.254884,8.976922,1.303362,0.353351,4.363052,3.68889,4.642921,3.099039,1.380518,4.316704,6.131911,13.983578,"conf_10"
"272",5,12,3,2000,4.270992,3.854921,2.682072,0.313392,4.973374,3.524778,0.232985,1.676895,0.047697,2.228848,0.12838,0.000734,1.045328,0.637911,1.162211,0.628181,0.112579,0.211184,0.046171,0.274126,"conf_10"
"273",5,12,3,5000,0.000271,0.000357,6.3e-05,0,0.000466,0.000184,1e-06,0.000183,0,1.2e-05,0,0,7e-06,1e-06,1e-06,5e-06,0,0,0,0,"conf_10"
"274",5,12,3,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_10"
"275",5,12,3,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_10"
"276",30,12,3,500,12575102.544787,13493425.54861,8830705.748631,15962134.792843,10220307.79237,12999991.025484,9493848.089341,9844946.421685,10216896.550236,10138624.498712,11047837.554827,13199179.689574,9080821.039318,14174601.850433,13249577.225561,10346580.53704,16497415.066164,17254442.672597,9191833.044902,9571403.900839,"conf_10"
